"Id;""Name"";""Description"";""ServerName"";""TopicName"";""Address"";""Coef"";""Offset"";""LogEnabled"";""AlEnabled"";""Type"";""AlBool"";""MemTag"";""MbsTcpEnabled"";""MbsTcpFloat"";""SnmpEnabled"";""RTLogEnabled"";""AlAutoAck"";""ForceRO"";""SnmpOID"";""AutoType"";""AlHint"";""AlHigh"";""AlLow"";""AlTimeDB"";""AlLevelDB"";""IVGroupA"";""IVGroupB"";""IVGroupC"";""IVGroupD"";""PageId"";""RTLogWindow"";""RTLogTimer"";""LogDB"";""LogTimer"";""AlLoLo"";""AlHiHi"";""MbsTcpRegister"";""MbsTcpCoef"";""MbsTcpOffset"";""EEN"";""ETO"";""ECC"";""ESU"";""EAT"";""ESH"";""SEN"";""STO"";""SSU"";""TEN"";""TSU"";""FEN"";""FFN"";""FCO"";""AlStat"";""ChangeTime"";""TagValue"";""TagQuality"";""AlType""",,,,
"313;""BMS_Rack_1_Cell_Num_of_Min_Cell_V_A"";""Cell Number of Min Cell Voltage A"";""MODBUS"";""A"";""43072"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"314;""BMS_Rack_1_Module_Num_of_Min_Cell_V_B"";""Module Number of Min Cell Voltage B"";""MODBUS"";""A"";""43074"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"315;""BMS_Rack_1_Cell_Num_of_Min_Cell_V_B"";""Cell Number of Min Cell Voltage B"";""MODBUS"";""A"";""43075"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"316;""BMS_Rack_1_Module_Num_of_Max_Cell_Temp_A"";""Module Number of Max Cell Temp A"";""MODBUS"";""A"";""43077"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"317;""BMS_Rack_1_Cell_Num_of_Max_Cell_Temp_A"";""Cell Number of Max Cell Temp A"";""MODBUS"";""A"";""43078"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"318;""BMS_Rack_1_Module_Num_of_Max_Cell_Temp_B"";""Module Number of Max Cell Temp B"";""MODBUS"";""A"";""43080"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"319;""BMS_Rack_1_Cell_Num_of_Max_Cell_Temp_B"";""Cell Number of Max Cell Temp B"";""MODBUS"";""A"";""43081"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"320;""BMS_Rack_1_Min_Cell_A_Temp"";""Min Cell A Temp"";""MODBUS"";""A"";""43083"";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;1;"""";0;""03/08/2020 14:31:32""",,,,
"321;""BMS_Rack_1_Module_Num_of_Min_Cell_Temp_A"";""Module Number of Min Cell Temp A"";""MODBUS"";""A"";""43084"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"322;""BMS_Rack_1_Cell_Num_of_Min_Cell_Temp_A"";""Cell Number of Min Cell Temp A"";""MODBUS"";""A"";""43085"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"323;""BMS_Rack_1_Module_Num_of_Min_Cell_Temp_B"";""Module Number of Min Cell Temp B"";""MODBUS"";""A"";""43087"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"324;""BMS_Rack_1_Cell_Num_of_Min_Cell_Temp_B"";""Cell Number of Min Cell Temp B"";""MODBUS"";""A"";""43088"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"325;""BMS_Rack_2_Current"";""BMS Rack 2 Current"";""MODBUS"";""A"";""43101I"";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;1;1;600;10;-1;60;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;1;"""";0;""03/08/2020 15:26:26""",,,,
"326;""BMS_Rack_2_SoH"";""BMS Rack 2 SoH"";""MODBUS"";""A"";""43104"";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;1;1;600;10;0.1;60;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;1;"""";0;""03/08/2020 15:26:26""",,,,
"327;""BMS_Rack_2_Fault_1"";""BMS Additional_Protection"";""MODBUS"";""A"";""43105#0"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Additional_Protection Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"328;""BMS_Rack_2_Fault_2"";""DCSW1 Sensing Fail"";""MODBUS"";""A"";""43106#8"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 DCSW1 Sensing Fail Alarm¶¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"329;""BMS_Rack_2_Fault_3"";""DCSW2 Sensing Fail"";""MODBUS"";""A"";""43106#9"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 DCSW2 Sensing Fail Alarm¶¶¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"330;""BMS_Rack_2_Fault_4"";""DCSW3 Sensing Fail_Fault"";""MODBUS"";""A"";""43106#10"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 DCSW3 Sensing Fail_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"331;""BMS_Rack_2_Fault_5"";""DCSW3 Fail_Fault"";""MODBUS"";""A"";""43106#11"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 DCSW3 Fail_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"332;""BMS_Rack_2_Fault_6"";""Module PCB Under Temperature_Fault"";""MODBUS"";""A"";""43106#12"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Module PCB Under Temperature_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"333;""BMS_Rack_2_Fault_7"";""Module PCB Over-Temperature_Fault"";""MODBUS"";""A"";""43106#13"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Module PCB Over-Temperature_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"334;""BMS_Rack_2_Fault_8"";""Charge Current Limit_Fault"";""MODBUS"";""A"";""43106#14"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Charge Current Limit_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"335;""BMS_Rack_2_Fault_9"";""Discharrge Current Limit_Fault"";""MODBUS"";""A"";""43106#15"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Discharrge Current Limit_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"336;""BMS_Rack_2_Fault_10"";""Rack Fuse Fail_Fault"";""MODBUS"";""A"";""43107#0"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Rack Fuse Fail_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"337;""BMS_Rack_2_Fault_11"";""Permanent Under-Voltage_Fault"";""MODBUS"";""A"";""43107#1"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Permanent Under-Voltage_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"338;""BMS_Rack_2_Fault_12"";""Module Under-Temperature_Fault"";""MODBUS"";""A"";""43108#0"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Module Under-Temperature_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"339;""BMS_Rack_2_Alarm_1"";""BMS Additional_Protection"";""MODBUS"";""A"";""43109#0"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Additional_Protection Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"340;""BMS_Rack_2_Alarm_2"";""DCSW1 Sensing Fail"";""MODBUS"";""A"";""43110#8"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 DCSW1 Sensing Fail Fault¶¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"341;""BMS_Rack_2_Alarm_3"";""DCSW2 Sensing Fail"";""MODBUS"";""A"";""43110#9"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 DCSW2 Sensing Fail Fault¶¶¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"342;""BMS_Rack_2_Alarm_4"";""DCSW3 Sensing Fail_Alarm"";""MODBUS"";""A"";""43110#10"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 DCSW3 Sensing Fail_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"343;""BMS_Rack_2_Alarm_5"";""DCSW3 Fail_Alarm"";""MODBUS"";""A"";""43110#11"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 DCSW3 Fail_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"344;""BMS_Rack_2_Alarm_6"";""Module PCB Under Temperature_Alarm"";""MODBUS"";""A"";""43110#12"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Module PCB Under Temperature_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"345;""BMS_Rack_2_Alarm_7"";""Module PCB Over-Temperature_Alarm"";""MODBUS"";""A"";""43110#13"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Module PCB Over-Temperature_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"346;""BMS_Rack_2_Alarm_8"";""Charge Current Limit_Alarm"";""MODBUS"";""A"";""43110#14"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Charge Current Limit_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"347;""BMS_Rack_2_Alarm_9"";""Discharrge Current Limit_Alarm"";""MODBUS"";""A"";""43110#15"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Discharrge Current Limit_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"348;""BMS_Rack_2_Alarm_10"";""Rack Fuse Fail_Alarm"";""MODBUS"";""A"";""43111#0"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Rack Fuse Fail_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"349;""BMS_Rack_2_Alarm_11"";""Permanent Under-Voltage_Alarm"";""MODBUS"";""A"";""43111#1"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Permanent Under-Voltage_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"350;""BMS_Rack_2_Alarm_12"";""Module Under-Temperature_Alarm"";""MODBUS"";""A"";""43112#0"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Module Under-Temperature_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"351;""BMS_Rack_2_Alarm_13"";""Module Over-Temperature_Alarm"";""MODBUS"";""A"";""43112#1"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Module Over-Temperature_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"352;""BMS_Rack_2_Alarm_14"";""Module Under Voltage_Alarm"";""MODBUS"";""A"";""43112#2"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Module Under Voltage_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"353;""BMS_Rack_2_Alarm_15"";""Module Over Voltage_Alarm"";""MODBUS"";""A"";""43112#3"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Module Over Voltage_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"354;""BMS_Rack_2_Alarm_16"";""Module Voltage Imbalance Alarm"";""MODBUS"";""A"";""43112#4"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Module Voltage Imbalance Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"355;""BMS_Rack_2_Alarm_17"";""Module Temperature Imbalance Alarm"";""MODBUS"";""A"";""43112#5"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Module Temperature Imbalance Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"356;""BMS_Rack_2_Alarm_18"";""Rack Module Comms Fail Alarm"";""MODBUS"";""A"";""43112#6"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Module Comms Fail Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"357;""BMS_Rack_2_Alarm_19"";""Rack System Comms Fail Alarm"";""MODBUS"";""A"";""43112#7"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 System Comms Fail Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"358;""BMS_Rack_2_Alarm_20"";""Rack Charge Over Current Alarm"";""MODBUS"";""A"";""43112#8"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Charge Over Current Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"359;""BMS_Rack_2_Alarm_21"";""Rack Discharge Over Current Alarm"";""MODBUS"";""A"";""43112#9"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Discharge Over Current Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"360;""BMS_Rack_2_Alarm_22"";""Rack Under Voltage Alarm"";""MODBUS"";""A"";""43112#10"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Under Voltage Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"361;""BMS_Rack_1_Alarm_23"";""Rack Over Voltage Alarm"";""MODBUS"";""A"";""43062#11"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Over Voltage Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"362;""BMS_Rack_2_Alarm_24"";""Rack Voltage Sensing Difference"";""MODBUS"";""A"";""43112#12"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Voltage Sensing Difference Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"363;""BMS_Rack_2_Alarm_25"";""Rack Current Sensing Difference"";""MODBUS"";""A"";""43112#13"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 Current Sensing Difference Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"364;""BMS_Rack_2_Alarm_26"";""Rack String Voltage-Imbalance"";""MODBUS"";""A"";""43112#14"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 String Voltage-Imbalance Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"365;""BMS_Rack_2_Alarm_27"";""Rack String Current-Imbalance"";""MODBUS"";""A"";""43112#15"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_2 String Current-Imbalance Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"366;""BMS_Rack_2_Module_Num_of_Max_Cell_V_A"";""Module Number of Max Cell Voltage A"";""MODBUS"";""A"";""43114"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"367;""BMS_Rack_2_Cell_Num_of_Max_Cell_V_A"";""Cell Number of Max Cell Voltage A"";""MODBUS"";""A"";""43115"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"368;""BMS_Rack_2_Module_Num_of_Max_Cell_V_B"";""Module Number of Max Cell Voltage B"";""MODBUS"";""A"";""43117"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"369;""BMS_Rack_2_Cell_Num_of_Max_Cell_V_B"";""Cell Number of Max Cell Voltage B"";""MODBUS"";""A"";""42118"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"370;""BMS_Rack_2_Module_Num_of_Min_Cell_V_A"";""Module Number of Min Cell Voltage A"";""MODBUS"";""A"";""43121"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"371;""BMS_Rack_2_Cell_Num_of_Min_Cell_V_A"";""Cell Number of Min Cell Voltage A"";""MODBUS"";""A"";""43122"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"372;""BMS_Rack_2_Module_Num_of_Min_Cell_V_B"";""Module Number of Min Cell Voltage B"";""MODBUS"";""A"";""43124"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"373;""BMS_Rack_2_Cell_Num_of_Min_Cell_V_B"";""Cell Number of Min Cell Voltage B"";""MODBUS"";""A"";""43125"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"374;""BMS_Rack_2_Module_Num_of_Max_Cell_Temp_A"";""Module Number of Max Cell Temp A"";""MODBUS"";""A"";""43127"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
