Id;Name;Description;ServerName;TopicName;Address;Coef;Offset;LogEnabled;AlEnabled;AlBool;MemTag;MbsTcpEnabled;MbsTcpFloat;SnmpEnabled;RTLogEnabled;AlAutoAck;ForceRO;SnmpOID;AutoType;AlHint;AlHigh;AlLow;AlTimeDB;AlLevelDB;IVGroupA;IVGroupB;IVGroupC;IVGroupD;PageId;RTLogWindow;RTLogTimer;LogDB;LogTimer;AlLoLo;AlHiHi;MbsTcpRegister;MbsTcpCoef;MbsTcpOffset;EEN;ETO;ECC;ESU;EAT;ESH;SEN;STO;SSU;TEN;TSU;FEN;FFN;FCO;KPI;Type;AlStat;ChangeTime;TagValue;TagQuality;AlType
1196;"BMS3_Rack7_Max_Cell_Voltage_Cell_B";"";"MODBUS";"C";"45368";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:30";2;65472;0
1197;"BMS3_Rack7_Avg_Cell_Voltage";"";"MODBUS";"C";"45369";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";3.622;65472;0
1198;"BMS3_Rack7_Min_Cell_Voltage_A";"";"MODBUS";"C";"45370";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";3.619;65472;0
1199;"BMS3_Rack7_Min_Cell_Voltage_Mod_A";"";"MODBUS";"C";"45371";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";4;65472;0
1200;"BMS3_Rack7_Min_Cell_Voltage_Cell_A";"";"MODBUS";"C";"45372";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";2;65472;0
1201;"BMS3_Rack7_Min_Cell_Voltage_B";"";"MODBUS";"C";"45373";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";3.616;65472;0
1202;"BMS3_Rack7_Min_Cell_Voltage_Mod_B";"";"MODBUS";"C";"45374";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:00";12;65472;0
1203;"BMS3_Rack7_Min_Cell_Voltage_Cell_B";"";"MODBUS";"C";"45375I";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:00";6;65472;0
1204;"BMS3_Rack7_Max_Cell_T_Mod_A";"";"MODBUS";"C";"45377";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:45";2;65472;0
1205;"BMS3_Rack7_Max_Cell_T_Cell_A";"";"MODBUS";"C";"45378";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:45";1;65472;0
1206;"BMS3_Rack7_Max_Cell_Temp_B";"";"MODBUS";"C";"45379";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";24.28;65472;0
1207;"BMS3_Rack7_Max_Cell_T_Mod_B";"";"MODBUS";"C";"45380";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 11:49:04";4;65472;0
1208;"BMS3_Rack7_Max_Cell_T_Cell_B";"";"MODBUS";"C";"45381";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:45";1;65472;0
1209;"BMS3_Rack7_Avg_Cell_Temp";"";"MODBUS";"C";"45382";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:30";23.01;65472;0
1210;"BMS3_Rack7_Min_Cell_Temp_A";"";"MODBUS";"C";"45383";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:21";21.13;65472;0
1211;"BMS3_Rack7_Min_Cell_T_Mod_A";"";"MODBUS";"C";"45384";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:45";18;65472;0
1212;"BMS3_Rack7_Min_Cell_T_Cell_A";"";"MODBUS";"C";"45385";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:45";1;65472;0
1213;"BMS3_Rack7_Min_Cell_Temp_B";"";"MODBUS";"C";"45386";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:13";20.46;65472;0
1214;"BMS3_Rack7_Min_Cell_T_Mod_B";"";"MODBUS";"C";"45387";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:45";17;65472;0
1215;"BMS3_Rack7_Min_Cell_T_Cell_B";"";"MODBUS";"C";"45388";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:45";1;65472;0
1216;"BMS3_Rack8_Voltage";"";"MODBUS";"C";"45400";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:30";7.145;65472;0
1217;"BMS3_Rack8_Current";"";"MODBUS";"C";"45401I";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:29";-0.5;65472;0
1218;"BMS3_Rack8_SoC";"";"MODBUS";"C";"45403";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:32:57";27.8;65472;0
1219;"BMS3_Rack8_SoH";"";"MODBUS";"C";"45404";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:45";100;65472;0
1220;"BMS3_Rack8_Max_Cell_Voltage_A";"";"MODBUS";"C";"45413";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:30";3.627;65472;0
1221;"BMS3_Rack8_Max_Cell_Voltage_Mod_A";"";"MODBUS";"C";"45414";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";11;65472;0
1222;"BMS3_Rack8_Max_Cell_Voltage_Cell_A";"";"MODBUS";"C";"45415";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";8;65472;0
1223;"BMS3_Rack8_Max_Cell_Voltage_B";"";"MODBUS";"C";"45416";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";3.627;65472;0
1224;"BMS3_Rack8_Max_Cell_Voltage_Mod_B";"";"MODBUS";"C";"45417";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";17;65472;0
1225;"BMS3_Rack8_Max_Cell_Voltage_Cell_B";"";"MODBUS";"C";"45418";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";7;65472;0
1226;"BMS3_Rack8_Avg_Cell_Voltage";"";"MODBUS";"C";"45419";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:30";3.622;65472;0
1227;"BMS3_Rack8_Min_Cell_Voltage_A";"";"MODBUS";"C";"45420";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:30";3.618;65472;0
1228;"BMS3_Rack8_Min_Cell_Voltage_Mod_A";"";"MODBUS";"C";"45421";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";14;65472;0
1229;"BMS3_Rack8_Min_Cell_Voltage_Cell_A";"";"MODBUS";"C";"45422";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";1;65472;0
1230;"BMS3_Rack8_Min_Cell_Voltage_B";"";"MODBUS";"C";"45423";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:30";3.618;65472;0
1231;"BMS3_Rack8_Min_Cell_Voltage_Mod_B";"";"MODBUS";"C";"45424";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:21";2;65472;0
1232;"BMS3_Rack8_Min_Cell_Voltage_Cell_B";"";"MODBUS";"C";"45425I";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:21";1;65472;0
1233;"BMS3_Rack8_Max_Cell_T_Mod_A";"";"MODBUS";"C";"45427";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:29";4;65472;0
1234;"BMS3_Rack8_Max_Cell_T_Cell_A";"";"MODBUS";"C";"45428";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:45";1;65472;0
1235;"BMS3_Rack8_Max_Cell_Temp_B";"";"MODBUS";"C";"45429";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";23.64;65472;0
1236;"BMS3_Rack8_Max_Cell_T_Mod_B";"";"MODBUS";"C";"45430";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:29";2;65472;0
1237;"BMS3_Rack8_Max_Cell_T_Cell_B";"";"MODBUS";"C";"45431";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:45";1;65472;0
1238;"BMS3_Rack8_Avg_Cell_Temp";"";"MODBUS";"C";"45432";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:13";22.61;65472;0
1239;"BMS3_Rack8_Min_Cell_Temp_A";"";"MODBUS";"C";"45433";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";21.23;65472;0
1240;"BMS3_Rack8_Min_Cell_T_Mod_A";"";"MODBUS";"C";"45434";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 05:46:36";18;65472;0
1241;"BMS3_Rack8_Min_Cell_T_Cell_A";"";"MODBUS";"C";"45435";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:45";1;65472;0
1242;"BMS3_Rack8_Min_Cell_Temp_B";"";"MODBUS";"C";"45436";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:23";20.61;65472;0
1243;"BMS3_Rack8_Min_Cell_T_Mod_B";"";"MODBUS";"C";"45437";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:45";17;65472;0
1244;"BMS3_Rack8_Min_Cell_T_Cell_B";"";"MODBUS";"C";"45438";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:45";1;65472;0
1245;"BMS3_Rack7_Max_Cell_Temp_A";"";"MODBUS";"C";"45376";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:08";2489;65472;0
1246;"BMS3_Rack8_Max_Cell_Temp_A";"";"MODBUS";"C";"45426";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:33";2366;65472;0
1247;"PCS1_Fault_16";"Module A1 Over Temperature";"MODBUS";"C";"42024#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module A1 Over Temperature";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;"20/02/2020 18:24:45";0;65472;0
1248;"PCS2_Fault_Word";"Word 2 for PCS fault ";"MEM";"";"PCS2_Fault_Word";1;0;0;1;1;1;0;0;0;0;1;0;1;1;"DC Over-Voltage";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;2;"21/02/2020 15:22:56";0;65472;2
1249;"PCS3_Fault_Word";"Word 3 for PCS fault ";"MEM";"";"PCS3_Fault_Word";1;0;0;1;1;1;0;0;0;0;1;0;1;1;"DC Over-Voltage";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;2;"21/02/2020 15:24:56";0;65472;2
1250;"PCS1_Fault_Bit";"Bit  for PCS 1 fault. True if any PCS 1 fault is true. ";"MEM";"";"PCS1_Fault_Bit";1;0;0;1;1;1;0;0;0;0;1;0;1;1;"DC Over-Voltage";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;2;"21/02/2020 15:16:56";0;65472;2
1251;"PCS2_Fault_Bit";"Bit  for PCS 2 fault. True if any PCS 2 fault is true. ";"MEM";"";"PCS2_Fault_Bit";1;0;0;1;1;1;0;0;0;0;1;0;1;1;"DC Over-Voltage";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;2;"21/02/2020 15:22:56";0;65472;2
1252;"PCS3_Fault_Bit";"Bit  for PCS 3 fault. True if any PCS 3 fault is true. ";"MEM";"";"PCS3_Fault_Bit";1;0;0;1;1;1;0;0;0;0;1;0;1;1;"DC Over-Voltage";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;2;"21/02/2020 15:24:56";0;65472;2
1253;"BMS1_Fault3";"Module Under Voltage ";"MODBUS";"C";"43016#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module Under Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1267;"BMS1_Fault17";"Rack Fuse Fail";"MODBUS";"C";"43015#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Rack Fuse Fail";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";14;"";14;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1268;"BMS1_Fault18";"Permanent Under Voltage";"MODBUS";"C";"43015#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Permanent Under Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";15;"";15;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1269;"BMS1_Fault19";"SW Sensing 1 Fail";"MODBUS";"C";"43014#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"SW Sensing 1 Fail";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";16;"";16;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1270;"BMS1_Fault20";"SW Sensing 2 Fail";"MODBUS";"C";"43014#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"SW Sensing 2 Fail";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";17;"";17;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1271;"BMS1_Fault21";"SW Sensing 3 Fail";"MODBUS";"C";"43014#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"SW Sensing 3 Fail";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";18;"";18;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1272;"BMS1_Fault22";"SW 1 Fail";"MODBUS";"C";"43014#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"SW 1 Fail";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";19;"";19;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1273;"BMS1_Fault23";"Module PCS Under Temperature ";"MODBUS";"C";"43014#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module PCS Under Temperature ";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";20;"";20;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1274;"BMS1_Fault24";"Module PCS Over Temperature ";"MODBUS";"C";"43014#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module PCS Over Temperature ";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";21;"";21;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1275;"BMS1_Fault25";"Charge Current Limit ";"MODBUS";"C";"43014#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Charge Current Limit ";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";22;"";22;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1276;"BMS1_Fault26";"Discharge Current Limit ";"MODBUS";"C";"43014#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Discharge Current Limit ";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";23;"";23;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1277;"BMS1_Fault27";"Additional Protection Fail ";"MODBUS";"C";"43013#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Additional Protection Fail ";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";24;"";24;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1278;"BMS1_Alarm1";"Module Under Temperature \"";"MODBUS";"C";"43020#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module Under Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1279;"BMS1_Alarm2";"Module Over Temperature ";"MODBUS";"C";"43020#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module Over Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";1;"";1;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1280;"BMS1_Alarm3";"Module Under Voltage ";"MODBUS";"C";"43020#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module Over Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";2;"";2;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1281;"BMS1_Alarm4";"Module Over Voltage";"MODBUS";"C";"43020#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module Over Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";3;"";3;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1282;"BMS1_Alarm5";"Module Voltage Imbalance";"MODBUS";"C";"43020#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module Over Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";4;"";4;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1283;"BMS1_Alarm6";"Module Temperature Imbalance";"MODBUS";"C";"43020#5";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module Over Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";5;"";5;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1284;"BMS1_Alarm7";"Rack to Module Comms";"MODBUS";"C";"43020#6";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module Over Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";6;"";6;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1285;"BMS1_Alarm8";"Rack to System Comms";"MODBUS";"C";"43020#7";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module Over Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";7;"";7;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1286;"BMS1_Alarm9";"Rack Charge Over Current";"MODBUS";"C";"43020#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module Over Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";8;"";8;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
1287;"BMS1_Alarm10";"Rack Discharge Over Current";"MODBUS";"C";"43020#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Module Over Voltage";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"";"";"";"";0;0;"";"";9;"";9;"";"";0;0;0;"20/02/2020 18:24:59";0;65472;0
